customer_id,region,segment,last_purchase_date,frequency,monetary_value,recency_days,product_category,channel,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST0495,West,Enterprise,2024-04-24,24,991.04,251,Economy Pack,Field Sales,2,3,1,6,Hibernating
CUST0496,North,Enterprise,2024-04-06,37,23232.69,269,Standard Pack,Distributor,2,4,4,10,At Risk - High Value
CUST0497,West,B2B,2024-06-26,17,6853.52,188,Premium Pack,Field Sales,3,2,2,7,Potential Loyalists
CUST0498,East,B2C,2024-12-26,4,12919.56,5,Economy Pack,Retail,5,1,3,9,Potential Loyalists
CUST0499,West,B2B,2024-04-27,45,22544.44,248,Trial Pack,Retail,2,5,4,11,At Risk - High Value
CUST0500,South,Enterprise,2024-06-17,21,7863.7,197,Standard Pack,Field Sales,3,3,2,8,Potential Loyalists
CUST0501,Central,Enterprise,2024-01-12,48,27923.69,354,Trial Pack,Field Sales,1,5,4,10,At Risk - High Value
CUST0502,Central,B2C,2024-01-14,9,12220.38,352,Premium Pack,Online,1,1,3,5,Hibernating
CUST0503,West,B2C,2024-01-12,7,39008.54,354,Standard Pack,Online,1,1,5,7,Needs Attention
CUST0504,West,B2C,2024-04-07,6,17678.95,268,Trial Pack,Online,2,1,3,6,Hibernating
CUST0505,West,B2B,2024-08-25,6,6376.4,128,Standard Pack,Retail,4,1,2,7,Potential Loyalists
CUST0506,North,B2C,2024-08-15,23,15658.01,138,Bulk Pack,Retail,4,3,3,10,Loyal Customers
CUST0507,East,B2B,2024-01-14,47,65787.24,352,Economy Pack,Online,1,5,5,11,At Risk - High Value
CUST0508,East,Enterprise,2024-06-23,14,7725.95,191,Trial Pack,Distributor,3,2,2,7,Potential Loyalists
CUST0509,South,Enterprise,2024-04-14,47,11196.53,261,Bulk Pack,Field Sales,2,5,3,10,At Risk - High Value
CUST0510,West,Enterprise,2024-03-19,41,38673.29,287,Trial Pack,Online,1,5,5,11,At Risk - High Value
CUST0511,Central,Enterprise,2024-11-12,37,2933.46,49,Premium Pack,Online,5,4,1,10,Loyal Customers
CUST0512,West,B2C,2024-04-04,7,30048.93,271,Trial Pack,Retail,2,1,4,7,Needs Attention
CUST0513,Central,B2C,2024-01-04,19,31220.61,362,Economy Pack,Online,1,2,4,7,Needs Attention
CUST0514,Central,B2C,2024-04-30,13,25705.67,245,Standard Pack,Retail,2,2,4,8,Needs Attention
CUST0515,North,B2C,2024-12-07,29,20530.89,24,Premium Pack,Retail,5,3,4,12,Loyal Customers
CUST0516,West,B2C,2024-03-14,7,20371.49,292,Standard Pack,Field Sales,1,1,4,6,Hibernating
CUST0517,North,B2C,2024-06-30,30,5797.78,184,Premium Pack,Online,3,4,2,9,Potential Loyalists
CUST0518,West,B2B,2024-07-22,8,785.29,162,Economy Pack,Field Sales,3,1,1,5,Hibernating
CUST0519,East,Enterprise,2024-10-05,33,29376.44,87,Bulk Pack,Distributor,4,4,4,12,Loyal Customers
CUST0520,South,B2B,2024-06-17,49,5663.04,197,Standard Pack,Distributor,3,5,2,10,At Risk - High Value
CUST0521,South,B2B,2024-09-15,49,1709.04,107,Trial Pack,Retail,4,5,1,10,Loyal Customers
CUST0522,West,Enterprise,2024-08-01,38,15596.73,152,Bulk Pack,Field Sales,3,4,3,10,At Risk - High Value
CUST0523,North,B2B,2024-01-02,39,41010.53,364,Standard Pack,Field Sales,1,4,5,10,At Risk - High Value
CUST0524,Central,Enterprise,2024-06-10,3,45546.19,204,Economy Pack,Field Sales,3,1,5,9,Potential Loyalists
CUST0525,North,B2B,2024-12-04,35,13892.74,27,Standard Pack,Distributor,5,4,3,12,Loyal Customers
CUST0526,East,B2B,2024-12-12,16,96361.52,19,Economy Pack,Online,5,2,5,12,Loyal Customers
CUST0527,South,B2B,2024-11-13,20,36219.54,48,Standard Pack,Retail,5,3,5,13,Champions
CUST0528,West,Enterprise,2024-05-27,10,7275.5,218,Standard Pack,Field Sales,2,1,2,5,Hibernating
CUST0529,South,B2B,2024-08-18,38,5995.02,135,Economy Pack,Retail,4,4,2,10,Loyal Customers
CUST0530,West,Enterprise,2024-03-05,12,79135.54,301,Trial Pack,Retail,1,2,5,8,Needs Attention
CUST0531,North,B2B,2024-07-08,34,7966.94,176,Trial Pack,Retail,3,4,2,9,Potential Loyalists
CUST0532,West,B2B,2024-02-08,37,37830.03,327,Premium Pack,Retail,1,4,5,10,At Risk - High Value
CUST0533,East,B2B,2024-03-24,11,15674.5,282,Premium Pack,Distributor,2,2,3,7,Needs Attention
CUST0534,North,B2B,2024-03-28,6,4404.9,278,Bulk Pack,Field Sales,2,1,1,4,Hibernating
CUST0535,North,B2C,2024-08-13,7,7402.38,140,Premium Pack,Field Sales,4,1,2,7,Potential Loyalists
CUST0536,South,B2C,2024-05-13,41,59119.03,232,Economy Pack,Online,2,5,5,12,At Risk - High Value
CUST0537,North,B2C,2024-04-18,37,32964.68,257,Bulk Pack,Online,2,4,5,11,At Risk - High Value
CUST0538,South,B2B,2024-01-08,39,11398.35,358,Bulk Pack,Online,1,4,3,8,Needs Attention
CUST0539,South,B2B,2024-09-15,34,80459.5,107,Premium Pack,Online,4,4,5,13,Champions
CUST0540,North,B2C,2024-03-18,30,21608.79,288,Economy Pack,Field Sales,1,4,4,9,Needs Attention
CUST0541,North,B2B,2024-03-28,19,32254.4,278,Bulk Pack,Distributor,2,2,5,9,Needs Attention
CUST0542,South,B2C,2024-05-01,19,8109.7,244,Premium Pack,Distributor,2,2,2,6,Hibernating
CUST0543,Central,B2B,2024-09-20,13,5118.11,102,Trial Pack,Distributor,4,2,2,8,Potential Loyalists
CUST0544,West,B2C,2024-09-28,10,96283.43,94,Bulk Pack,Field Sales,4,1,5,10,Loyal Customers
CUST0545,South,B2B,2024-04-19,38,25485.37,256,Economy Pack,Field Sales,2,4,4,10,At Risk - High Value
CUST0546,Central,B2B,2024-04-27,12,8692.12,248,Premium Pack,Field Sales,2,2,2,6,Hibernating
CUST0547,South,B2B,2024-08-05,45,37296.56,148,Economy Pack,Online,3,5,5,13,Champions
CUST0548,North,B2C,2024-12-21,45,5311.35,10,Premium Pack,Retail,5,5,2,12,Loyal Customers
CUST0549,North,Enterprise,2024-12-14,28,14005.44,17,Economy Pack,Field Sales,5,3,3,11,Loyal Customers
CUST0550,Central,B2C,2024-08-15,34,5437.74,138,Standard Pack,Distributor,4,4,2,10,Loyal Customers
CUST0551,Central,B2C,2024-11-03,18,45985.36,58,Premium Pack,Distributor,5,2,5,12,Loyal Customers
CUST0552,East,B2C,2024-07-30,41,532.14,154,Premium Pack,Field Sales,3,5,1,9,Potential Loyalists
CUST0553,East,Enterprise,2024-02-17,47,2705.48,318,Economy Pack,Online,1,5,1,7,Needs Attention
CUST0554,Central,B2B,2024-01-28,33,18837.56,338,Premium Pack,Field Sales,1,4,3,8,Needs Attention
CUST0555,North,Enterprise,2024-07-03,1,29423.61,181,Bulk Pack,Retail,3,1,4,8,Potential Loyalists
CUST0556,West,Enterprise,2024-06-17,39,16140.13,197,Economy Pack,Online,3,4,3,10,At Risk - High Value
CUST0557,East,B2C,2024-07-09,47,27518.19,175,Trial Pack,Field Sales,3,5,4,12,At Risk - High Value
CUST0558,East,B2B,2024-03-29,26,13793.13,277,Trial Pack,Distributor,2,3,3,8,Needs Attention
CUST0559,East,B2C,2024-01-30,35,45630.99,336,Premium Pack,Online,1,4,5,10,At Risk - High Value
CUST0560,South,B2B,2024-11-20,32,5430.39,41,Premium Pack,Distributor,5,4,2,11,Loyal Customers
CUST0561,West,Enterprise,2024-09-21,12,29309.01,101,Premium Pack,Retail,4,2,4,10,Loyal Customers
CUST0562,East,B2B,2024-01-30,28,35999.44,336,Standard Pack,Distributor,1,3,5,9,Needs Attention
CUST0563,South,B2C,2024-11-04,3,34400.56,57,Standard Pack,Online,5,1,5,11,Loyal Customers
CUST0564,South,Enterprise,2024-10-06,32,9068.0,86,Economy Pack,Online,4,4,2,10,Loyal Customers
CUST0565,Central,B2C,2024-04-17,3,3735.17,258,Economy Pack,Retail,2,1,1,4,Hibernating
CUST0566,North,B2B,2024-10-10,49,2609.42,82,Premium Pack,Distributor,4,5,1,10,Loyal Customers
CUST0567,West,B2C,2024-11-10,38,8216.18,51,Premium Pack,Field Sales,5,4,2,11,Loyal Customers
CUST0568,West,B2B,2024-07-30,6,14426.85,154,Economy Pack,Distributor,3,1,3,7,Potential Loyalists
CUST0569,Central,B2B,2024-11-15,6,38460.96,46,Bulk Pack,Field Sales,5,1,5,11,Loyal Customers
CUST0570,South,B2C,2024-01-06,40,833.48,360,Standard Pack,Online,1,5,1,7,Needs Attention
CUST0571,West,B2B,2024-09-23,6,5838.13,99,Bulk Pack,Retail,4,1,2,7,Potential Loyalists
CUST0572,Central,B2B,2024-06-16,40,38398.1,198,Trial Pack,Retail,3,5,5,13,Champions
CUST0573,West,B2B,2024-09-05,35,3730.97,117,Economy Pack,Distributor,4,4,1,9,Potential Loyalists
CUST0574,West,Enterprise,2024-04-01,36,35195.92,274,Bulk Pack,Field Sales,2,4,5,11,At Risk - High Value
CUST0575,North,Enterprise,2024-09-09,37,17904.07,113,Economy Pack,Online,4,4,3,11,Loyal Customers
CUST0576,South,Enterprise,2024-12-22,37,14298.96,9,Premium Pack,Retail,5,4,3,12,Loyal Customers
CUST0577,West,B2B,2024-05-15,7,44735.91,230,Trial Pack,Distributor,2,1,5,8,Needs Attention
CUST0578,South,Enterprise,2024-01-15,39,14378.97,351,Trial Pack,Retail,1,4,3,8,Needs Attention
CUST0579,Central,B2C,2024-03-21,43,13567.61,285,Economy Pack,Retail,2,5,3,10,At Risk - High Value
CUST0580,West,Enterprise,2024-08-11,6,20846.53,142,Trial Pack,Retail,3,1,4,8,Potential Loyalists
CUST0581,South,B2C,2024-11-22,28,22285.76,39,Premium Pack,Retail,5,3,4,12,Loyal Customers
CUST0582,South,B2C,2024-08-20,3,2435.03,133,Bulk Pack,Online,4,1,1,6,New Customers
CUST0583,South,B2C,2024-12-02,48,28834.1,29,Economy Pack,Distributor,5,5,4,14,Champions
CUST0584,East,Enterprise,2024-12-29,26,3940.66,2,Standard Pack,Retail,5,3,1,9,Potential Loyalists
CUST0585,North,B2C,2024-11-11,21,33410.94,50,Standard Pack,Distributor,5,3,5,13,Champions
CUST0586,West,Enterprise,2024-02-29,43,18406.33,306,Economy Pack,Field Sales,1,5,3,9,Needs Attention
CUST0587,South,Enterprise,2024-06-14,18,1716.51,200,Premium Pack,Online,3,2,1,6,Hibernating
CUST0588,West,B2C,2024-11-02,3,34200.68,59,Standard Pack,Online,5,1,5,11,Loyal Customers
CUST0589,West,Enterprise,2024-04-10,7,18944.94,265,Bulk Pack,Online,2,1,3,6,Hibernating
CUST0590,West,B2C,2024-09-14,44,33867.33,108,Bulk Pack,Online,4,5,5,14,Champions
CUST0591,Central,B2C,2024-04-18,9,16320.92,257,Bulk Pack,Retail,2,1,3,6,Hibernating
CUST0592,East,Enterprise,2024-10-05,35,35580.28,87,Standard Pack,Retail,4,4,5,13,Champions
CUST0593,East,Enterprise,2024-07-12,4,49502.49,172,Trial Pack,Field Sales,3,1,5,9,Potential Loyalists
CUST0594,East,B2C,2024-09-25,8,21997.11,97,Trial Pack,Distributor,4,1,4,9,Potential Loyalists
CUST0595,East,Enterprise,2024-06-04,35,79999.19,210,Premium Pack,Distributor,3,4,5,12,At Risk - High Value
CUST0596,South,B2C,2024-05-31,42,31333.06,214,Premium Pack,Online,3,5,4,12,At Risk - High Value
CUST0597,East,B2B,2024-12-11,9,15267.26,20,Standard Pack,Field Sales,5,1,3,9,Potential Loyalists
CUST0598,South,Enterprise,2024-05-09,8,24948.45,236,Trial Pack,Distributor,2,1,4,7,Needs Attention
CUST0599,North,Enterprise,2024-03-24,6,2204.3,282,Premium Pack,Online,2,1,1,4,Hibernating
CUST0600,South,B2C,2024-01-24,28,34025.73,342,Standard Pack,Field Sales,1,3,5,9,Needs Attention
CUST0601,East,B2C,2024-11-20,26,17104.5,41,Economy Pack,Field Sales,5,3,3,11,Loyal Customers
CUST0602,West,B2B,2024-08-13,14,5039.47,140,Economy Pack,Online,4,2,2,8,Potential Loyalists
CUST0603,Central,B2B,2024-07-09,39,15511.38,175,Standard Pack,Retail,3,4,3,10,At Risk - High Value
CUST0604,Central,Enterprise,2024-01-03,26,4006.21,363,Bulk Pack,Online,1,3,1,5,Hibernating
CUST0605,West,B2C,2024-07-24,19,19160.08,160,Bulk Pack,Field Sales,3,2,3,8,Potential Loyalists
CUST0606,Central,B2B,2024-08-08,39,1994.06,145,Economy Pack,Field Sales,3,4,1,8,Potential Loyalists
CUST0607,West,Enterprise,2024-02-26,2,55439.62,309,Premium Pack,Distributor,1,1,5,7,Needs Attention
CUST0608,East,Enterprise,2024-12-27,48,38075.72,4,Trial Pack,Retail,5,5,5,15,Champions
CUST0609,South,B2C,2024-07-24,49,91048.18,160,Economy Pack,Field Sales,3,5,5,13,Champions
CUST0610,South,B2B,2024-07-17,16,39594.69,167,Standard Pack,Retail,3,2,5,10,At Risk - High Value
CUST0611,East,B2B,2024-10-19,22,4062.63,73,Trial Pack,Retail,4,3,1,8,Potential Loyalists
CUST0612,Central,B2C,2024-09-13,25,1729.47,109,Standard Pack,Field Sales,4,3,1,8,Potential Loyalists
CUST0613,East,Enterprise,2024-11-29,49,60724.26,32,Bulk Pack,Retail,5,5,5,15,Champions
CUST0614,North,B2C,2024-07-04,34,15358.82,180,Trial Pack,Field Sales,3,4,3,10,At Risk - High Value
CUST0615,South,B2C,2024-03-09,34,2496.47,297,Bulk Pack,Distributor,1,4,1,6,Cannot Lose Them
CUST0616,East,Enterprise,2024-03-02,35,38715.98,304,Economy Pack,Online,1,4,5,10,At Risk - High Value
CUST0617,Central,B2C,2024-05-14,19,7565.27,231,Standard Pack,Retail,2,2,2,6,Hibernating
CUST0618,West,B2B,2024-09-22,8,58521.44,100,Bulk Pack,Field Sales,4,1,5,10,Loyal Customers
CUST0619,North,Enterprise,2024-08-28,22,1303.43,125,Bulk Pack,Retail,4,3,1,8,Potential Loyalists
CUST0620,East,Enterprise,2024-09-18,17,20311.95,104,Economy Pack,Field Sales,4,2,4,10,Loyal Customers
CUST0621,North,B2B,2024-04-24,31,582.43,251,Standard Pack,Distributor,2,4,1,7,Needs Attention
CUST0622,South,B2B,2024-10-01,45,14731.7,91,Economy Pack,Field Sales,4,5,3,12,Loyal Customers
CUST0623,East,Enterprise,2024-07-08,32,22851.23,176,Trial Pack,Online,3,4,4,11,At Risk - High Value
CUST0624,North,B2B,2024-05-02,22,21522.16,243,Trial Pack,Retail,2,3,4,9,Needs Attention
CUST0625,West,B2B,2024-12-02,43,3916.46,29,Economy Pack,Retail,5,5,1,11,Loyal Customers
CUST0626,North,B2C,2024-12-11,17,26920.79,20,Economy Pack,Online,5,2,4,11,Loyal Customers
CUST0627,Central,Enterprise,2024-05-24,42,37726.36,221,Bulk Pack,Retail,2,5,5,12,At Risk - High Value
CUST0628,South,B2B,2024-09-06,49,4071.57,116,Standard Pack,Distributor,4,5,1,10,Loyal Customers
CUST0629,East,B2B,2024-07-15,37,12183.95,169,Economy Pack,Distributor,3,4,3,10,At Risk - High Value
CUST0630,West,B2B,2024-08-19,10,9819.4,134,Economy Pack,Field Sales,4,2,2,8,Potential Loyalists
CUST0631,West,B2B,2024-02-26,25,41101.88,309,Trial Pack,Online,1,3,5,9,Needs Attention
CUST0632,South,Enterprise,2024-08-08,5,3668.17,145,Bulk Pack,Distributor,3,1,1,5,Hibernating
CUST0633,West,B2C,2024-03-01,43,16530.89,305,Premium Pack,Online,1,5,3,9,Needs Attention
CUST0634,East,B2B,2024-06-30,27,22452.72,184,Standard Pack,Field Sales,3,3,4,10,At Risk - High Value
CUST0635,South,B2B,2024-02-02,35,10275.7,333,Standard Pack,Distributor,1,4,2,7,Needs Attention
CUST0636,North,Enterprise,2024-12-15,11,75803.07,16,Bulk Pack,Distributor,5,2,5,12,Loyal Customers
CUST0637,West,B2C,2024-12-27,35,7956.79,4,Economy Pack,Distributor,5,4,2,11,Loyal Customers
CUST0638,West,B2C,2024-07-22,33,3320.52,162,Standard Pack,Field Sales,3,4,1,8,Potential Loyalists
CUST0639,North,Enterprise,2024-10-01,28,2682.07,91,Bulk Pack,Distributor,4,3,1,8,Potential Loyalists
CUST0640,East,B2C,2024-04-11,46,21688.58,264,Bulk Pack,Distributor,2,5,4,11,At Risk - High Value
CUST0641,West,Enterprise,2024-03-26,42,13219.42,280,Standard Pack,Distributor,2,5,3,10,At Risk - High Value
CUST0642,East,Enterprise,2024-04-11,29,6463.44,264,Premium Pack,Retail,2,3,2,7,Needs Attention
CUST0643,East,Enterprise,2024-09-26,7,24049.8,96,Premium Pack,Field Sales,4,1,4,9,Potential Loyalists
CUST0644,Central,B2B,2024-04-22,2,3329.09,253,Trial Pack,Distributor,2,1,1,4,Hibernating
CUST0645,Central,B2B,2024-05-31,10,6961.2,214,Premium Pack,Retail,3,2,2,7,Potential Loyalists
CUST0646,North,Enterprise,2024-01-23,7,14085.12,343,Bulk Pack,Distributor,1,1,3,5,Hibernating
CUST0647,West,B2C,2024-11-25,27,5236.47,36,Premium Pack,Retail,5,3,2,10,Loyal Customers
CUST0648,North,Enterprise,2024-10-22,46,5503.48,70,Trial Pack,Distributor,5,5,2,12,Loyal Customers
CUST0649,Central,B2C,2024-03-29,15,23327.24,277,Standard Pack,Distributor,2,2,4,8,Needs Attention
CUST0650,East,B2C,2024-06-05,38,3156.29,209,Premium Pack,Retail,3,4,1,8,Potential Loyalists
CUST0651,North,B2C,2024-12-20,24,47756.25,11,Bulk Pack,Retail,5,3,5,13,Champions
CUST0652,Central,B2C,2024-03-16,34,45374.72,290,Bulk Pack,Online,1,4,5,10,At Risk - High Value
CUST0653,East,B2C,2024-01-19,47,4529.27,347,Bulk Pack,Online,1,5,1,7,Needs Attention
CUST0654,Central,Enterprise,2024-07-18,34,96266.36,166,Premium Pack,Online,3,4,5,12,At Risk - High Value
CUST0655,North,B2B,2024-03-19,28,19363.8,287,Bulk Pack,Field Sales,1,3,3,7,Needs Attention
CUST0656,Central,B2C,2024-02-24,24,9933.21,311,Economy Pack,Online,1,3,2,6,Hibernating
CUST0657,Central,B2B,2024-09-02,45,3267.91,120,Trial Pack,Distributor,4,5,1,10,Loyal Customers
CUST0658,East,B2C,2024-06-01,12,3969.54,213,Standard Pack,Field Sales,3,2,1,6,Hibernating
CUST0659,South,B2C,2024-08-28,27,17625.2,125,Premium Pack,Retail,4,3,3,10,Loyal Customers
CUST0660,West,B2B,2024-06-02,8,11348.67,212,Trial Pack,Distributor,3,1,3,7,Potential Loyalists
CUST0661,North,Enterprise,2024-01-08,17,20139.37,358,Premium Pack,Online,1,2,4,7,Needs Attention
CUST0662,North,B2B,2024-12-03,26,46321.36,28,Standard Pack,Distributor,5,3,5,13,Champions
CUST0663,South,B2C,2024-12-30,40,33986.22,1,Bulk Pack,Retail,5,5,5,15,Champions
CUST0664,West,B2C,2024-07-20,10,30370.22,164,Bulk Pack,Field Sales,3,2,4,9,Potential Loyalists
CUST0665,East,B2B,2024-09-01,11,26558.91,121,Bulk Pack,Distributor,4,2,4,10,Loyal Customers
CUST0666,North,Enterprise,2024-03-02,35,20862.28,304,Economy Pack,Retail,1,4,4,9,Needs Attention
CUST0667,Central,Enterprise,2024-11-16,8,43299.36,45,Standard Pack,Field Sales,5,1,5,11,Loyal Customers
CUST0668,Central,B2C,2024-09-18,24,8181.19,104,Economy Pack,Distributor,4,3,2,9,Potential Loyalists
CUST0669,West,Enterprise,2024-10-10,5,31597.08,82,Trial Pack,Retail,4,1,4,9,Potential Loyalists
CUST0670,West,B2B,2024-11-02,38,1550.42,59,Economy Pack,Online,5,4,1,10,Loyal Customers
CUST0671,Central,Enterprise,2024-03-09,20,8289.22,297,Trial Pack,Distributor,1,3,2,6,Hibernating
CUST0672,South,B2C,2024-02-02,44,2354.46,333,Economy Pack,Online,1,5,1,7,Needs Attention
CUST0673,Central,B2B,2024-08-06,42,3324.93,147,Bulk Pack,Retail,3,5,1,9,Potential Loyalists
CUST0674,Central,Enterprise,2024-08-03,10,1420.18,150,Economy Pack,Distributor,3,2,1,6,Hibernating
CUST0675,West,Enterprise,2024-03-02,46,45612.5,304,Bulk Pack,Retail,1,5,5,11,At Risk - High Value
CUST0676,West,Enterprise,2024-05-16,19,23929.45,229,Standard Pack,Retail,2,2,4,8,Needs Attention
CUST0677,South,B2C,2024-08-14,14,26434.67,139,Bulk Pack,Online,4,2,4,10,Loyal Customers
CUST0678,East,B2B,2024-02-16,39,4681.54,319,Standard Pack,Online,1,4,2,7,Needs Attention
CUST0679,North,B2B,2024-05-18,15,4316.29,227,Standard Pack,Distributor,2,2,1,5,Hibernating
CUST0680,Central,B2B,2024-04-24,20,4688.9,251,Standard Pack,Online,2,3,2,7,Needs Attention
CUST0681,East,B2C,2024-02-04,43,22390.04,331,Trial Pack,Field Sales,1,5,4,10,At Risk - High Value
CUST0682,Central,Enterprise,2024-03-12,4,10264.39,294,Economy Pack,Retail,1,1,2,4,Hibernating
CUST0683,West,Enterprise,2024-09-10,46,91127.8,112,Economy Pack,Online,4,5,5,14,Champions
CUST0684,East,Enterprise,2024-02-18,41,14207.42,317,Premium Pack,Distributor,1,5,3,9,Needs Attention
CUST0685,Central,B2C,2024-05-19,8,16105.95,226,Economy Pack,Field Sales,2,1,3,6,Hibernating
CUST0686,South,Enterprise,2024-09-29,1,50058.78,93,Standard Pack,Field Sales,4,1,5,10,Loyal Customers
CUST0687,East,B2B,2024-03-07,26,9851.77,299,Premium Pack,Distributor,1,3,2,6,Hibernating
CUST0688,Central,B2B,2024-03-03,23,11446.21,303,Economy Pack,Distributor,1,3,3,7,Needs Attention
CUST0689,South,B2C,2024-10-19,18,11959.35,73,Standard Pack,Online,4,2,3,9,Potential Loyalists
CUST0690,North,Enterprise,2024-08-25,41,1885.25,128,Standard Pack,Field Sales,4,5,1,10,Loyal Customers
CUST0691,South,B2B,2024-12-03,14,17619.84,28,Standard Pack,Field Sales,5,2,3,10,Loyal Customers
CUST0692,West,Enterprise,2024-04-05,26,17155.38,270,Bulk Pack,Distributor,2,3,3,8,Needs Attention
CUST0693,North,B2C,2024-09-01,45,2164.46,121,Trial Pack,Distributor,4,5,1,10,Loyal Customers
CUST0694,West,Enterprise,2024-08-07,14,2500.51,146,Trial Pack,Online,3,2,1,6,Hibernating
CUST0695,South,Enterprise,2024-11-13,15,21451.9,48,Bulk Pack,Distributor,5,2,4,11,Loyal Customers
CUST0696,Central,B2C,2024-04-24,3,11526.71,251,Standard Pack,Field Sales,2,1,3,6,Hibernating
CUST0697,East,Enterprise,2024-04-29,9,24362.19,246,Premium Pack,Online,2,1,4,7,Needs Attention
CUST0698,South,Enterprise,2024-10-16,27,2492.17,76,Bulk Pack,Retail,4,3,1,8,Potential Loyalists
CUST0699,North,Enterprise,2024-11-02,1,27267.31,59,Standard Pack,Retail,5,1,4,10,Loyal Customers
CUST0700,South,Enterprise,2024-06-27,23,2765.03,187,Premium Pack,Retail,3,3,1,7,Potential Loyalists
CUST0701,South,B2B,2024-01-03,2,10557.96,363,Premium Pack,Field Sales,1,1,3,5,Hibernating
CUST0702,East,Enterprise,2024-03-31,28,16923.84,275,Bulk Pack,Retail,2,3,3,8,Needs Attention
CUST0703,North,B2C,2024-11-03,17,6995.83,58,Trial Pack,Online,5,2,2,9,Potential Loyalists
CUST0704,South,Enterprise,2024-12-08,5,23143.18,23,Standard Pack,Retail,5,1,4,10,Loyal Customers
CUST0705,Central,B2B,2024-08-26,30,24334.44,127,Bulk Pack,Online,4,4,4,12,Loyal Customers
CUST0706,East,B2B,2024-08-07,35,25241.79,146,Standard Pack,Online,3,4,4,11,At Risk - High Value
CUST0707,South,B2B,2024-03-06,42,41287.26,300,Premium Pack,Field Sales,1,5,5,11,At Risk - High Value
CUST0708,South,B2B,2024-03-04,13,36115.24,302,Bulk Pack,Distributor,1,2,5,8,Needs Attention
CUST0709,East,Enterprise,2024-03-30,1,34971.01,276,Trial Pack,Distributor,2,1,5,8,Needs Attention
CUST0710,Central,B2C,2024-11-04,45,19377.0,57,Bulk Pack,Online,5,5,3,13,Champions
CUST0711,East,Enterprise,2024-02-12,15,37556.75,323,Premium Pack,Field Sales,1,2,5,8,Needs Attention
CUST0712,East,B2B,2024-09-24,21,14203.64,98,Bulk Pack,Field Sales,4,3,3,10,Loyal Customers
CUST0713,South,B2B,2024-10-27,7,10703.18,65,Premium Pack,Field Sales,5,1,3,9,Potential Loyalists
CUST0714,West,B2B,2024-01-19,48,29294.32,347,Premium Pack,Field Sales,1,5,4,10,At Risk - High Value
CUST0715,South,B2C,2024-01-25,17,9236.22,341,Premium Pack,Retail,1,2,2,5,Hibernating
CUST0716,Central,Enterprise,2024-02-06,44,11554.83,329,Trial Pack,Online,1,5,3,9,Needs Attention
CUST0717,West,B2C,2024-08-02,14,7646.18,151,Bulk Pack,Retail,3,2,2,7,Potential Loyalists
CUST0718,Central,B2C,2024-06-30,49,34741.74,184,Standard Pack,Distributor,3,5,5,13,Champions
CUST0719,East,Enterprise,2024-04-06,42,1223.63,269,Trial Pack,Distributor,2,5,1,8,Needs Attention
CUST0720,North,Enterprise,2024-03-09,5,4184.04,297,Bulk Pack,Retail,1,1,1,3,Hibernating
CUST0721,South,B2C,2024-06-25,36,1945.71,189,Economy Pack,Field Sales,3,4,1,8,Potential Loyalists
CUST0722,Central,Enterprise,2024-08-20,44,24091.26,133,Standard Pack,Retail,4,5,4,13,Champions
CUST0723,West,B2B,2024-05-22,44,14687.1,223,Bulk Pack,Distributor,2,5,3,10,At Risk - High Value
CUST0724,West,B2B,2024-01-07,9,8997.86,359,Bulk Pack,Field Sales,1,1,2,4,Hibernating
CUST0725,Central,Enterprise,2024-07-28,35,41769.18,156,Bulk Pack,Field Sales,3,4,5,12,At Risk - High Value
CUST0726,East,B2B,2024-12-08,39,24904.93,23,Economy Pack,Retail,5,5,4,14,Champions
CUST0727,South,B2C,2024-11-26,46,2141.3,35,Premium Pack,Retail,5,5,1,11,Loyal Customers
CUST0728,East,Enterprise,2024-11-17,27,612.78,44,Premium Pack,Retail,5,3,1,9,Potential Loyalists
CUST0729,East,Enterprise,2024-10-07,41,16098.26,85,Trial Pack,Field Sales,4,5,3,12,Loyal Customers
CUST0730,North,Enterprise,2024-07-03,39,29335.86,181,Bulk Pack,Online,3,5,4,12,At Risk - High Value
CUST0731,South,B2C,2024-05-11,45,14084.25,234,Bulk Pack,Distributor,2,5,3,10,At Risk - High Value
CUST0732,South,Enterprise,2024-01-02,41,5982.11,364,Premium Pack,Online,1,5,2,8,Needs Attention
CUST0733,Central,Enterprise,2024-02-28,32,5030.62,307,Standard Pack,Online,1,4,2,7,Needs Attention
CUST0734,South,B2C,2024-07-01,35,9771.47,183,Bulk Pack,Retail,3,4,2,9,Potential Loyalists
CUST0735,South,B2B,2024-09-15,46,1256.16,107,Bulk Pack,Online,4,5,1,10,Loyal Customers
CUST0736,South,B2C,2024-08-23,34,32966.49,130,Bulk Pack,Online,4,4,5,13,Champions
CUST0737,West,Enterprise,2024-09-25,23,51687.32,97,Premium Pack,Online,4,3,5,12,Loyal Customers
CUST0738,East,B2C,2024-10-22,23,4729.06,70,Bulk Pack,Distributor,5,3,2,10,Loyal Customers
CUST0739,North,Enterprise,2024-04-28,6,7082.86,247,Premium Pack,Retail,2,1,2,5,Hibernating
CUST0740,South,B2C,2024-01-17,23,24437.09,349,Premium Pack,Field Sales,1,3,4,8,Needs Attention
CUST0741,East,B2C,2024-10-09,41,27535.06,83,Standard Pack,Online,4,5,4,13,Champions
CUST0742,West,B2C,2024-07-10,39,7988.65,174,Economy Pack,Field Sales,3,5,2,10,At Risk - High Value
